  Frequency            , I(Rload)             
  3.296097121774e+04  ,5.749459421641e-05  
  3.303695410367e+04  ,5.760915226671e-05  
  3.311311214825e+04  ,5.772400982392e-05  
  3.318944575525e+04  ,5.783917030588e-05  
  3.326595532939e+04  ,5.795463036234e-05  
  3.334264127632e+04  ,5.807039068908e-05  
  3.341950400260e+04  ,5.818645676304e-05  
  3.349654391577e+04  ,5.830282316985e-05  
  3.357376142429e+04  ,5.841949266469e-05  
  3.365115693754e+04  ,5.853646867031e-05  
  3.372873086588e+04  ,5.865374782889e-05  
  3.380648362059e+04  ,5.877133422001e-05  
  3.388441561391e+04  ,5.888922721745e-05  
  3.396252725903e+04  ,5.900742685316e-05  
  3.404081897009e+04  ,5.912593315834e-05  
  3.411929116218e+04  ,5.924474956049e-05  
  3.419794425136e+04  ,5.936387334409e-05  
  3.427677865464e+04  ,5.948330663646e-05  
  3.435579478998e+04  ,5.960305076704e-05  
  3.443499307633e+04  ,5.972310511672e-05  
  3.451437393358e+04  ,5.984347376185e-05  
  3.459393778260e+04  ,5.996415204130e-05  
  3.467368504524e+04  ,6.008514467516e-05  
  3.475361614431e+04  ,6.020645104960e-05  
  3.483373150359e+04  ,6.032806778875e-05  
  3.491403154785e+04  ,6.045000513940e-05  
  3.499451670283e+04  ,6.057225354933e-05  
  3.507518739525e+04  ,6.069482199489e-05  
  3.515604405282e+04  ,6.081770496184e-05  
  3.523708710424e+04  ,6.094090525051e-05  
  3.531831697919e+04  ,6.106442693276e-05  
  3.539973410833e+04  ,6.118826536222e-05  
  3.548133892335e+04  ,6.131242524160e-05  
  3.556313185689e+04  ,6.143690596860e-05  
  3.564511334262e+04  ,6.156170415652e-05  
  3.572728381518e+04  ,6.168682728833e-05  
  3.580964371025e+04  ,6.181227072504e-05  
  3.589219346449e+04  ,6.193803916065e-05  
  3.597493351557e+04  ,6.206413199851e-05  
  3.605786430216e+04  ,6.219054926657e-05  
  3.614098626395e+04  ,6.231728819021e-05  
  3.622429984166e+04  ,6.244435843712e-05  
  3.630780547700e+04  ,6.257175319327e-05  
  3.639150361271e+04  ,6.269947248389e-05  
  3.647539469255e+04  ,6.282752318248e-05  
  3.655947916130e+04  ,6.295590250565e-05  
  3.664375746477e+04  ,6.308460925260e-05  
  3.672823004980e+04  ,6.321364809989e-05  
  3.681289736424e+04  ,6.334301907099e-05  
  3.689775985701e+04  ,6.347271754431e-05  
  3.698281797802e+04  ,6.360275161938e-05  
  3.706807217825e+04  ,6.373311728436e-05  
  3.715352290971e+04  ,6.386381799533e-05  
  3.723917062545e+04  ,6.399485377875e-05  
  3.732501577956e+04  ,6.412622182869e-05  
  3.741105882720e+04  ,6.425792843195e-05  
  3.749730022454e+04  ,6.438997018059e-05  
  3.758374042884e+04  ,6.452235053427e-05  
  3.767037989838e+04  ,6.465507011535e-05  
  3.775721909253e+04  ,6.478812491223e-05  
  3.784425847170e+04  ,6.492152182356e-05  
  3.793149849736e+04  ,6.505526087561e-05  
  3.801893963205e+04  ,6.518933580561e-05  
  3.810658233937e+04  ,6.532375233054e-05  
  3.819442708400e+04  ,6.545851854053e-05  
  3.828247433167e+04  ,6.559362069027e-05  
  3.837072454922e+04  ,6.572907139393e-05  
  3.845917820453e+04  ,6.586486496540e-05  
  3.854783576657e+04  ,6.600100772836e-05  
  3.863669770540e+04  ,6.613749281708e-05  
  3.872576449215e+04  ,6.627432083409e-05  
  3.881503659906e+04  ,6.641150500463e-05  
  3.890451449942e+04  ,6.654903156445e-05  
  3.899419866764e+04  ,6.668690743028e-05  
  3.908408957923e+04  ,6.682513952468e-05  
  3.917418771077e+04  ,6.696371464791e-05  
  3.926449353995e+04  ,6.710264604411e-05  
  3.935500754557e+04  ,6.724192740811e-05  
  3.944573020752e+04  ,6.738156451757e-05  
  3.953666200680e+04  ,6.752155163546e-05  
  3.962780342553e+04  ,6.766189511626e-05  
  3.971915494693e+04  ,6.780259498305e-05  
  3.981071705534e+04  ,6.794365182608e-05  
  3.990249023620e+04  ,6.808506509698e-05  
  3.999447497610e+04  ,6.822683481692e-05  
  4.008667176272e+04  ,6.836896100647e-05  
  4.017908108488e+04  ,6.851144424872e-05  
  4.027170343254e+04  ,6.865429091753e-05  
  4.036453929675e+04  ,6.879750103621e-05  
  4.045758916973e+04  ,6.894106826400e-05  
  4.055085354483e+04  ,6.908499898099e-05  
  4.064433291651e+04  ,6.922929320861e-05  
  4.073802778040e+04  ,6.937395789520e-05  
  4.083193863326e+04  ,6.951897920738e-05  
  4.092606597299e+04  ,6.966436464460e-05  
  4.102041029865e+04  ,6.981012115437e-05  
  4.111497211044e+04  ,6.995624071952e-05  
  4.120975190972e+04  ,7.010273139696e-05  
  4.130475019901e+04  ,7.024958571922e-05  
  4.139996748196e+04  ,7.039681757851e-05  
  4.149540426343e+04  ,7.054441366799e-05  
  4.159106104939e+04  ,7.069237984873e-05  
  4.168693834702e+04  ,7.084071777732e-05  
  4.178303666465e+04  ,7.098943277844e-05  
  4.187935651178e+04  ,7.113851901759e-05  
  4.197589839909e+04  ,7.128797596748e-05  
  4.207266283843e+04  ,7.143781059270e-05  
  4.216965034285e+04  ,7.158802345271e-05  
  4.226686142655e+04  ,7.173861402610e-05  
  4.236429660494e+04  ,7.188957538013e-05  
  4.246195639462e+04  ,7.204092197167e-05  
  4.255984131336e+04  ,7.219264579585e-05  
  4.265795188015e+04  ,7.234474847365e-05  
  4.275628861515e+04  ,7.249722841852e-05  
  4.285485203973e+04  ,7.265009367131e-05  
  4.295364267648e+04  ,7.280334371852e-05  
  4.305266104916e+04  ,7.295697161786e-05  
  4.315190768277e+04  ,7.311098487469e-05  
  4.325138310349e+04  ,7.326538297714e-05  
  4.335108783874e+04  ,7.342016594275e-05  
  4.345102241715e+04  ,7.357534127994e-05  
  4.355118736855e+04  ,7.373090151413e-05  
  4.365158322401e+04  ,7.388684666119e-05  
  4.375221051581e+04  ,7.404318422847e-05  
  4.385306977749e+04  ,7.419990673905e-05  
  4.395416154377e+04  ,7.435702815418e-05  
  4.405548635064e+04  ,7.451453454562e-05  
  4.415704473532e+04  ,7.467243341937e-05  
  4.425883723625e+04  ,7.483073125027e-05  
  4.436086439313e+04  ,7.498942159394e-05  
  4.446312674690e+04  ,7.514850394889e-05  
  4.456562483974e+04  ,7.530798531111e-05  
  4.466835921509e+04  ,7.546785922743e-05  
  4.477133041763e+04  ,7.562813167150e-05  
  4.487453899330e+04  ,7.578880419105e-05  
  4.497798548932e+04  ,7.594987527157e-05  
  4.508167045413e+04  ,7.611135293374e-05  
  4.518559443748e+04  ,7.627322270972e-05  
  4.528975799035e+04  ,7.643549909546e-05  
  4.539416166501e+04  ,7.659817461050e-05  
  4.549880601499e+04  ,7.676125626095e-05  
  4.560369159512e+04  ,7.692474406358e-05  
  4.570881896148e+04  ,7.708863853521e-05  
  4.581418867144e+04  ,7.725293269217e-05  
  4.591980128368e+04  ,7.741763954046e-05  
  4.602565735812e+04  ,7.758275309780e-05  
  4.613175745603e+04  ,7.774828037486e-05  
  4.623810213991e+04  ,7.791421339389e-05  
  4.634469197362e+04  ,7.808055365393e-05  
  4.645152752226e+04  ,7.824730668474e-05  
  4.655860935228e+04  ,7.841448049389e-05  
  4.666593803142e+04  ,7.858206059416e-05  
  4.677351412871e+04  ,7.875005400331e-05  
  4.688133821451e+04  ,7.891846823235e-05  
  4.698941086051e+04  ,7.908729628581e-05  
  4.709773263968e+04  ,7.925653719944e-05  
  4.720630412635e+04  ,7.942619897209e-05  
  4.731512589614e+04  ,7.959628161592e-05  
  4.742419852601e+04  ,7.976678417479e-05  
  4.753352259427e+04  ,7.993770763171e-05  
  4.764309868053e+04  ,8.010905199728e-05  
  4.775292736576e+04  ,8.028081680079e-05  
  4.786300923225e+04  ,8.045300907320e-05  
  4.797334486366e+04  ,8.062562228934e-05  
  4.808393484496e+04  ,8.079866300061e-05  
  4.819477976250e+04  ,8.097213122147e-05  
  4.830588020397e+04  ,8.114602041880e-05  
  4.841723675840e+04  ,8.132034417273e-05  
  4.852885001620e+04  ,8.149509594818e-05  
  4.864072056913e+04  ,8.167027528190e-05  
  4.875284901033e+04  ,8.184588921293e-05  
  4.886523593427e+04  ,8.202193822658e-05  
  4.897788193683e+04  ,8.219841483506e-05  
  4.909078761525e+04  ,8.237532654777e-05  
  4.920395356813e+04  ,8.255267290723e-05  
  4.931738039548e+04  ,8.273045392610e-05  
  4.943106869867e+04  ,8.290867008213e-05  
  4.954501908047e+04  ,8.308732795396e-05  
  4.965923214502e+04  ,8.326642098387e-05  
  4.977370849788e+04  ,8.344595575364e-05  
  4.988844874599e+04  ,8.362593227656e-05  
  5.000345349769e+04  ,8.380635102610e-05  
  5.011872336271e+04  ,8.398721201160e-05  
  5.023425895223e+04  ,8.416851432459e-05  
  5.035006087878e+04  ,8.435025935242e-05  
  5.046612975634e+04  ,8.453245277284e-05  
  5.058246620030e+04  ,8.471508846974e-05  
  5.069907082746e+04  ,8.489817349501e-05  
  5.081594425604e+04  ,8.508171399658e-05  
  5.093308710571e+04  ,8.526569725682e-05  
  5.105049999753e+04  ,8.545012897085e-05  
  5.116818355402e+04  ,8.563501755405e-05  
  5.128613839912e+04  ,8.582035461456e-05  
  5.140436515823e+04  ,8.600614811403e-05  
  5.152286445816e+04  ,8.619239101019e-05  
  5.164163692719e+04  ,8.637908991515e-05  
  5.176068319504e+04  ,8.656625189434e-05  
  5.188000389288e+04  ,8.675386329715e-05  
  5.199959965334e+04  ,8.694193779592e-05  
  5.211947111049e+04  ,8.713046879005e-05  
  5.223961889990e+04  ,8.731946290190e-05  
  5.236004365856e+04  ,8.750892058477e-05  
  5.248074602496e+04  ,8.769883434753e-05  
  5.260172663906e+04  ,8.788921125902e-05  
  5.272298614227e+04  ,8.808005926818e-05  
  5.284452517750e+04  ,8.827137000764e-05  
  5.296634438915e+04  ,8.846314436292e-05  
  5.308844442309e+04  ,8.865538896926e-05  
  5.321082592667e+04  ,8.884809720764e-05  
  5.333348954875e+04  ,8.904128321593e-05  
  5.345643593968e+04  ,8.923493243788e-05  
  5.357966575132e+04  ,8.942905901698e-05  
  5.370317963701e+04  ,8.962365632767e-05  
  5.382697825162e+04  ,8.981872394655e-05  
  5.395106225150e+04  ,9.001426938220e-05  
  5.407543229454e+04  ,9.021029221488e-05  
  5.420008904015e+04  ,9.040678580990e-05  
  5.432503314923e+04  ,9.060376389259e-05  
  5.445026528423e+04  ,9.080121982638e-05  
  5.457578610911e+04  ,9.099915319346e-05  
  5.470159628938e+04  ,9.119757150218e-05  
  5.482769649207e+04  ,9.139646726139e-05  
  5.495408738575e+04  ,9.159584797850e-05  
  5.508076964053e+04  ,9.179571324021e-05  
  5.520774392806e+04  ,9.199606347602e-05  
  5.533501092156e+04  ,9.219689827360e-05  
  5.546257129578e+04  ,9.239822514101e-05  
  5.559042572703e+04  ,9.260003700435e-05  
  5.571857489318e+04  ,9.280234011955e-05  
  5.584701947367e+04  ,9.300512866130e-05  
  5.597576014950e+04  ,9.320841597193e-05  
  5.610479760323e+04  ,9.341219497764e-05  
  5.623413251902e+04  ,9.361646609976e-05  
  5.636376558258e+04  ,9.382122934390e-05  
  5.649369748122e+04  ,9.402649139253e-05  
  5.662392890381e+04  ,9.423225225561e-05  
  5.675446054084e+04  ,9.443851235164e-05  
  5.688529308437e+04  ,9.464527168702e-05  
  5.701642722806e+04  ,9.485252986054e-05  
  5.714786366717e+04  ,9.506028728674e-05  
  5.727960309857e+04  ,9.526855065827e-05  
  5.741164622072e+04  ,9.547732038948e-05  
  5.754399373370e+04  ,9.568658898890e-05  
  5.767664633921e+04  ,9.589636396120e-05  
  5.780960474056e+04  ,9.610665240839e-05  
  5.794286964267e+04  ,9.631744684037e-05  
  5.807644175212e+04  ,9.652874726483e-05  
  5.821032177707e+04  ,9.674056118682e-05  
  5.834451042736e+04  ,9.695288151365e-05  
  5.847900841443e+04  ,9.716572205172e-05  
  5.861381645139e+04  ,9.737907610758e-05  
  5.874893525296e+04  ,9.759294368658e-05  
  5.888436553554e+04  ,9.780732439870e-05  
  5.902010801717e+04  ,9.802222535421e-05  
  5.915616341753e+04  ,9.823764734860e-05  
  5.929253245798e+04  ,9.845358210349e-05  
  5.942921586154e+04  ,9.867004501279e-05  
  5.956621435289e+04  ,9.888702819387e-05  
  5.970352865837e+04  ,9.910453165410e-05  
  5.984115950602e+04  ,9.932256289707e-05  
  5.997910762554e+04  ,9.954111482061e-05  
  6.011737374831e+04  ,9.976019453746e-05  
  6.025595860742e+04  ,9.997980877654e-05  
  6.039486293762e+04  ,1.001999433264e-04  
  6.053408747538e+04  ,1.004206127994e-04  
  6.067363295884e+04  ,1.006418100899e-04  
  6.081350012786e+04  ,1.008635423145e-04  
  6.095368972400e+04  ,1.010858090968e-04  
  6.109420249054e+04  ,1.013086104444e-04  
  6.123503917246e+04  ,1.015319471257e-04  
  6.137620051646e+04  ,1.017558254989e-04  
  6.151768727097e+04  ,1.019802384564e-04  
  6.165950018613e+04  ,1.022051934994e-04  
  6.180164001383e+04  ,1.024306835156e-04  
  6.194410750766e+04  ,1.026567227448e-04  
  6.208690342299e+04  ,1.028832965799e-04  
  6.223002851690e+04  ,1.031104192651e-04  
  6.237348354823e+04  ,1.033380915567e-04  
  6.251726927755e+04  ,1.035663055904e-04  
  6.266138646722e+04  ,1.037950688660e-04  
  6.280583588132e+04  ,1.040243881392e-04  
  6.295061828570e+04  ,1.042542495432e-04  
  6.309573444800e+04  ,1.044846673278e-04  
  6.324118513761e+04  ,1.047156340049e-04  
  6.338697112568e+04  ,1.049471570739e-04  
  6.353309318516e+04  ,1.051792365395e-04  
  6.367955209078e+04  ,1.054118720398e-04  
  6.382634861904e+04  ,1.056450639470e-04  
  6.397348354825e+04  ,1.058788193929e-04  
  6.412095765850e+04  ,1.061131312542e-04  
  6.426877173169e+04  ,1.063480062999e-04  
  6.441692655150e+04  ,1.065834448995e-04  
  6.456542290345e+04  ,1.068194466955e-04  
  6.471426157484e+04  ,1.070560120551e-04  
  6.486344335481e+04  ,1.072931481138e-04  
  6.501296903429e+04  ,1.075308477440e-04  
  6.516283940607e+04  ,1.077691177230e-04  
  6.531305526473e+04  ,1.080079584154e-04  
  6.546361740671e+04  ,1.082473769595e-04  
  6.561452663027e+04  ,1.084873662258e-04  
  6.576578373553e+04  ,1.087279258619e-04  
  6.591738952442e+04  ,1.089690633642e-04  
  6.606934480074e+04  ,1.092107712461e-04  
  6.622165037016e+04  ,1.094530644934e-04  
  6.637430704017e+04  ,1.096959352665e-04  
  6.652731562016e+04  ,1.099393910612e-04  
  6.668067692135e+04  ,1.101834243923e-04  
  6.683439175684e+04  ,1.104280431046e-04  
  6.698846094164e+04  ,1.106732465013e-04  
  6.714288529258e+04  ,1.109190349370e-04  
  6.729766562841e+04  ,1.111654080671e-04  
  6.745280276977e+04  ,1.114123737334e-04  
  6.760829753918e+04  ,1.116599241025e-04  
  6.776415076105e+04  ,1.119080738115e-04  
  6.792036326170e+04  ,1.121568085777e-04  
  6.807693586936e+04  ,1.124061423482e-04  
  6.823386941415e+04  ,1.126560683278e-04  
  6.839116472813e+04  ,1.129065936651e-04  
  6.854882264525e+04  ,1.131577112178e-04  
  6.870684400141e+04  ,1.134094352818e-04  
  6.886522963441e+04  ,1.136617583744e-04  
  6.902398038401e+04  ,1.139146808404e-04  
  6.918309709188e+04  ,1.141682026824e-04  
  6.934258060164e+04  ,1.144223382013e-04  
  6.950243175886e+04  ,1.146770731029e-04  
  6.966265141106e+04  ,1.149324142026e-04  
  6.982324040770e+04  ,1.151883689926e-04  
  6.998419960021e+04  ,1.154449303255e-04  
  7.014552984198e+04  ,1.157021053557e-04  
  7.030723198837e+04  ,1.159598940870e-04  
  7.046930689670e+04  ,1.162182961899e-04  
  7.063175542628e+04  ,1.164773123335e-04  
  7.079457843840e+04  ,1.167369490101e-04  
  7.095777679632e+04  ,1.169971994015e-04  
  7.112135136531e+04  ,1.172580706651e-04  
  7.128530301263e+04  ,1.175195624749e-04  
  7.144963260753e+04  ,1.177816754929e-04  
  7.161434102127e+04  ,1.180444162212e-04  
  7.177942912712e+04  ,1.183077781620e-04  
  7.194489780035e+04  ,1.185717678209e-04  
  7.211074791827e+04  ,1.188363855286e-04  
  7.227698036020e+04  ,1.191016384472e-04  
  7.244359600748e+04  ,1.193675119374e-04  
  7.261059574350e+04  ,1.196340281290e-04  
  7.277798045366e+04  ,1.199011723811e-04  
  7.294575102544e+04  ,1.201689515345e-04  
  7.311390834832e+04  ,1.204373659152e-04  
  7.328245331387e+04  ,1.207064230084e-04  
  7.345138681569e+04  ,1.209761150133e-04  
  7.362070974945e+04  ,1.212464494163e-04  
  7.379042301289e+04  ,1.215174262202e-04  
  7.396052750580e+04  ,1.217890451102e-04  
  7.413102413007e+04  ,1.220613067246e-04  
  7.430191378965e+04  ,1.223342250775e-04  
  7.447319739058e+04  ,1.226077783610e-04  
  7.464487584099e+04  ,1.228819887054e-04  
  7.481695005110e+04  ,1.231568483177e-04  
  7.498942093323e+04  ,1.234323649962e-04  
  7.516228940180e+04  ,1.237085309493e-04  
  7.533555637335e+04  ,1.239853468047e-04  
  7.550922276652e+04  ,1.242628262762e-04  
  7.568328950208e+04  ,1.245409696803e-04  
  7.585775750290e+04  ,1.248197626818e-04  
  7.603262769400e+04  ,1.250992196209e-04  
  7.620790100252e+04  ,1.253793405006e-04  
  7.638357835775e+04  ,1.256601253237e-04  
  7.655966069111e+04  ,1.259415740924e-04  
  7.673614893616e+04  ,1.262237014591e-04  
  7.691304402864e+04  ,1.265064781253e-04  
  7.709034690642e+04  ,1.267899474335e-04  
  7.726805850955e+04  ,1.270740663509e-04  
  7.744617978023e+04  ,1.273588635704e-04  
  7.762471166285e+04  ,1.276443534438e-04  
  7.780365510396e+04  ,1.279304929288e-04  
  7.798301105231e+04  ,1.282173250732e-04  
  7.816278045881e+04  ,1.285048355311e-04  
  7.834296427660e+04  ,1.287930243045e-04  
  7.852356346099e+04  ,1.290819057480e-04  
  7.870457896949e+04  ,1.293714655120e-04  
  7.888601176183e+04  ,1.296617035977e-04  
  7.906786279996e+04  ,1.299526346592e-04  
  7.925013304803e+04  ,1.302442437472e-04  
  7.943282347241e+04  ,1.305365598748e-04  
  7.961593504171e+04  ,1.308295546270e-04  
  7.979946872678e+04  ,1.311232417701e-04  
  7.998342550068e+04  ,1.314176362570e-04  
  8.016780633875e+04  ,1.317127231416e-04  
  8.035261221854e+04  ,1.320085030138e-04  
  8.053784411989e+04  ,1.323049755801e-04  
  8.072350302486e+04  ,1.326021552047e-04  
  8.090958991782e+04  ,1.329000418908e-04  
  8.109610578536e+04  ,1.331986356411e-04  
  8.128305161639e+04  ,1.334979220925e-04  
  8.147042840206e+04  ,1.337979299778e-04  
  8.165823713584e+04  ,1.340986449341e-04  
  8.184647881346e+04  ,1.344000672511e-04  
  8.203515443296e+04  ,1.347021966407e-04  
  8.222426499469e+04  ,1.350050328174e-04  
  8.241381150128e+04  ,1.353086050976e-04  
  8.260379495770e+04  ,1.356128844563e-04  
  8.279421637121e+04  ,1.359178852659e-04  
  8.298507675142e+04  ,1.362235934400e-04  
  8.317637711025e+04  ,1.365300371571e-04  
  8.336811846194e+04  ,1.368372026145e-04  
  8.356030182310e+04  ,1.371450895296e-04  
  8.375292821267e+04  ,1.374536979035e-04  
  8.394599865192e+04  ,1.377630421144e-04  
  8.413951416450e+04  ,1.380731221654e-04  
  8.433347577641e+04  ,1.383839239603e-04  
  8.452788451601e+04  ,1.386954613186e-04  
  8.472274141404e+04  ,1.390077348015e-04  
  8.491804750361e+04  ,1.393207441310e-04  
  8.511380382022e+04  ,1.396344895863e-04  
  8.531001140174e+04  ,1.399489849959e-04  
  8.550667128845e+04  ,1.402642165340e-04  
  8.570378452301e+04  ,1.405801839241e-04  
  8.590135215052e+04  ,1.408969015516e-04  
  8.609937521844e+04  ,1.412143696933e-04  
