  Frequency            , SQRT(S(NTOT(ONOISE)))
  3.698281797802e+04  ,5.797343215726e-07  
  3.706807217825e+04  ,5.804021794459e-07  
  3.715352290971e+04  ,5.810708066885e-07  
  3.723917062545e+04  ,5.817402042170e-07  
  3.732501577956e+04  ,5.824103729188e-07  
  3.741105882720e+04  ,5.830813136519e-07  
  3.749730022454e+04  ,5.837530273362e-07  
  3.758374042884e+04  ,5.844255148620e-07  
  3.767037989838e+04  ,5.850987771210e-07  
  3.775721909253e+04  ,5.857728150055e-07  
  3.784425847170e+04  ,5.864476293784e-07  
  3.793149849736e+04  ,5.871232211650e-07  
  3.801893963205e+04  ,5.877995912609e-07  
  3.810658233937e+04  ,5.884767405318e-07  
  3.819442708400e+04  ,5.891546699062e-07  
  3.828247433167e+04  ,5.898333802828e-07  
  3.837072454922e+04  ,5.905128725614e-07  
  3.845917820453e+04  ,5.911931476426e-07  
  3.854783576657e+04  ,5.918742064283e-07  
  3.863669770540e+04  ,5.925560498213e-07  
  3.872576449215e+04  ,5.932386786944e-07  
  3.881503659906e+04  ,5.939220939837e-07  
  3.890451449942e+04  ,5.946062965949e-07  
  3.899419866764e+04  ,5.952912874353e-07  
  3.908408957923e+04  ,5.959770674127e-07  
  3.917418771077e+04  ,5.966636374363e-07  
  3.926449353995e+04  ,5.973509984162e-07  
  3.935500754557e+04  ,5.980391512637e-07  
  3.944573020752e+04  ,5.987280968909e-07  
  3.953666200680e+04  ,5.994178362111e-07  
  3.962780342553e+04  ,6.001083701387e-07  
  3.971915494693e+04  ,6.007996995891e-07  
  3.981071705534e+04  ,6.014918254787e-07  
  3.990249023620e+04  ,6.021847487251e-07  
  3.999447497610e+04  ,6.028784702467e-07  
  4.008667176272e+04  ,6.035729909633e-07  
  4.017908108488e+04  ,6.042683117954e-07  
  4.027170343254e+04  ,6.049644336648e-07  
  4.036453929675e+04  ,6.056613575261e-07  
  4.045758916973e+04  ,6.063590842714e-07  
  4.055085354483e+04  ,6.070576148256e-07  
  4.064433291651e+04  ,6.077569501147e-07  
  4.073802778040e+04  ,6.084570910657e-07  
  4.083193863326e+04  ,6.091580386388e-07  
  4.092606597299e+04  ,6.098597937312e-07  
  4.102041029865e+04  ,6.105623572731e-07  
  4.111497211044e+04  ,6.112657301959e-07  
  4.120975190972e+04  ,6.119699134321e-07  
  4.130475019901e+04  ,6.126749079472e-07  
  4.139996748196e+04  ,6.133807146436e-07  
  4.149540426343e+04  ,6.140873344570e-07  
  4.159106104939e+04  ,6.147947683564e-07  
  4.168693834702e+04  ,6.155030172473e-07  
  4.178303666465e+04  ,6.162120820686e-07  
  4.187935651178e+04  ,6.169219637925e-07  
  4.197589839909e+04  ,6.176326633279e-07  
  4.207266283843e+04  ,6.183441816168e-07  
  4.216965034285e+04  ,6.190565196348e-07  
  4.226686142655e+04  ,6.197696783263e-07  
  4.236429660494e+04  ,6.204836586043e-07  
  4.246195639462e+04  ,6.211984614151e-07  
  4.255984131336e+04  ,6.219140877390e-07  
  4.265795188015e+04  ,6.226305385246e-07  
  4.275628861515e+04  ,6.233478146891e-07  
  4.285485203973e+04  ,6.240659171832e-07  
  4.295364267648e+04  ,6.247848469918e-07  
  4.305266104916e+04  ,6.255046050678e-07  
  4.315190768277e+04  ,6.262251923326e-07  
  4.325138310349e+04  ,6.269466097415e-07  
  4.335108783874e+04  ,6.276688582836e-07  
  4.345102241715e+04  ,6.283919389164e-07  
  4.355118736855e+04  ,6.291158525986e-07  
  4.365158322401e+04  ,6.298406002897e-07  
  4.375221051581e+04  ,6.305661829176e-07  
  4.385306977749e+04  ,6.312926014441e-07  
  4.395416154377e+04  ,6.320198568653e-07  
  4.405548635064e+04  ,6.327479501452e-07  
  4.415704473532e+04  ,6.334768822492e-07  
  4.425883723625e+04  ,6.342066541434e-07  
  4.436086439313e+04  ,6.349372667955e-07  
  4.446312674690e+04  ,6.356687211738e-07  
  4.456562483974e+04  ,6.364010182149e-07  
  4.466835921509e+04  ,6.371341588895e-07  
  4.477133041763e+04  ,6.378681442027e-07  
  4.487453899330e+04  ,6.386029751278e-07  
  4.497798548932e+04  ,6.393386526387e-07  
  4.508167045413e+04  ,6.400751777108e-07  
  4.518559443748e+04  ,6.408125513205e-07  
  4.528975799035e+04  ,6.415507744453e-07  
  4.539416166501e+04  ,6.422898480639e-07  
  4.549880601499e+04  ,6.430297731560e-07  
  4.560369159512e+04  ,6.437705507026e-07  
  4.570881896148e+04  ,6.445121816856e-07  
  4.581418867144e+04  ,6.452546670883e-07  
  4.591980128368e+04  ,6.459980078949e-07  
  4.602565735812e+04  ,6.467422050909e-07  
  4.613175745603e+04  ,6.474872596629e-07  
  4.623810213991e+04  ,6.482331725985e-07  
  4.634469197362e+04  ,6.489799448867e-07  
  4.645152752226e+04  ,6.497275775173e-07  
  4.655860935228e+04  ,6.504760715156e-07  
  4.666593803142e+04  ,6.512254278739e-07  
  4.677351412871e+04  ,6.519756475515e-07  
  4.688133821451e+04  ,6.527267315429e-07  
  4.698941086051e+04  ,6.534786808438e-07  
  4.709773263968e+04  ,6.542314964512e-07  
  4.720630412635e+04  ,6.549851793629e-07  
  4.731512589614e+04  ,6.557397305782e-07  
  4.742419852601e+04  ,6.564951511317e-07  
  4.753352259427e+04  ,6.572514420249e-07  
  4.764309868053e+04  ,6.580086042259e-07  
  4.775292736576e+04  ,6.587666387386e-07  
  4.786300923225e+04  ,6.595255465679e-07  
  4.797334486366e+04  ,6.602853287543e-07  
  4.808393484496e+04  ,6.610459863052e-07  
  4.819477976250e+04  ,6.618075201944e-07  
  4.830588020397e+04  ,6.625699314313e-07  
  4.841723675840e+04  ,6.633332210615e-07  
  4.852885001620e+04  ,6.640973900969e-07  
  4.864072056913e+04  ,6.648624395157e-07  
  4.875284901033e+04  ,6.656283703322e-07  
  4.886523593427e+04  ,6.663951835966e-07  
  4.897788193683e+04  ,6.671628803255e-07  
  4.909078761525e+04  ,6.679314615017e-07  
  4.920395356813e+04  ,6.687009281792e-07  
  4.931738039548e+04  ,6.694712813780e-07  
  4.943106869867e+04  ,6.702425220843e-07  
  4.954501908047e+04  ,6.710146513557e-07  
  4.965923214502e+04  ,6.717876702158e-07  
  4.977370849788e+04  ,6.725615796894e-07  
  4.988844874599e+04  ,6.733363808026e-07  
  5.000345349769e+04  ,6.741120745472e-07  
  5.011872336271e+04  ,6.748886619869e-07  
  5.023425895223e+04  ,6.756661441512e-07  
  5.035006087878e+04  ,6.764445220709e-07  
  5.046612975634e+04  ,6.772237967779e-07  
  5.058246620030e+04  ,6.780039693053e-07  
  5.069907082746e+04  ,6.787850406874e-07  
  5.081594425604e+04  ,6.795670119597e-07  
  5.093308710571e+04  ,6.803498841589e-07  
  5.105049999753e+04  ,6.811336583228e-07  
  5.116818355402e+04  ,6.819183354906e-07  
  5.128613839912e+04  ,6.827039167026e-07  
  5.140436515823e+04  ,6.834904030001e-07  
  5.152286445816e+04  ,6.842777954259e-07  
  5.164163692719e+04  ,6.850660950239e-07  
  5.176068319504e+04  ,6.858553028391e-07  
  5.188000389288e+04  ,6.866454199178e-07  
  5.199959965334e+04  ,6.874364473075e-07  
  5.211947111049e+04  ,6.882283860929e-07  
  5.223961889990e+04  ,6.890212372879e-07  
  5.236004365856e+04  ,6.898150019436e-07  
  5.248074602496e+04  ,6.906096811485e-07  
  5.260172663906e+04  ,6.914052759199e-07  
  5.272298614227e+04  ,6.922017873127e-07  
  5.284452517750e+04  ,6.929992164190e-07  
  5.296634438915e+04  ,6.937975642597e-07  
  5.308844442309e+04  ,6.945968318933e-07  
  5.321082592667e+04  ,6.953970204158e-07  
  5.333348954875e+04  ,6.961981308880e-07  
  5.345643593968e+04  ,6.970001643356e-07  
  5.357966575132e+04  ,6.978031218219e-07  
  5.370317963701e+04  ,6.986070044478e-07  
  5.382697825162e+04  ,6.994118132793e-07  
  5.395106225150e+04  ,7.002175493467e-07  
  5.407543229454e+04  ,7.010242137181e-07  
  5.420008904015e+04  ,7.018318074998e-07  
  5.432503314923e+04  ,7.026403317624e-07  
  5.445026528423e+04  ,7.034497875778e-07  
  5.457578610911e+04  ,7.042601760192e-07  
  5.470159628938e+04  ,7.050714981611e-07  
  5.482769649207e+04  ,7.058837550421e-07  
  5.495408738575e+04  ,7.066969477390e-07  
  5.508076964053e+04  ,7.075110773670e-07  
  5.520774392806e+04  ,7.083261450055e-07  
  5.533501092156e+04  ,7.091421517349e-07  
  5.546257129578e+04  ,7.099590986373e-07  
  5.559042572703e+04  ,7.107769867957e-07  
  5.571857489318e+04  ,7.115958172944e-07  
  5.584701947367e+04  ,7.124155912190e-07  
  5.597576014950e+04  ,7.132363096564e-07  
  5.610479760323e+04  ,7.140579736947e-07  
  5.623413251902e+04  ,7.148805844233e-07  
  5.636376558258e+04  ,7.157041429327e-07  
  5.649369748122e+04  ,7.165286503148e-07  
  5.662392890381e+04  ,7.173541076627e-07  
  5.675446054084e+04  ,7.181805160708e-07  
  5.688529308437e+04  ,7.190078766724e-07  
  5.701642722806e+04  ,7.198361905645e-07  
  5.714786366717e+04  ,7.206654588075e-07  
  5.727960309857e+04  ,7.214956825008e-07  
  5.741164622072e+04  ,7.223268627452e-07  
  5.754399373370e+04  ,7.231590006427e-07  
  5.767664633921e+04  ,7.239920973343e-07  
  5.780960474056e+04  ,7.248261539246e-07  
  5.794286964267e+04  ,7.256611714815e-07  
  5.807644175212e+04  ,7.264971511121e-07  
  5.821032177707e+04  ,7.273340939626e-07  
  5.834451042736e+04  ,7.281720011429e-07  
  5.847900841443e+04  ,7.290108737256e-07  
  5.861381645139e+04  ,7.298507128229e-07  
  5.874893525296e+04  ,7.306915195865e-07  
  5.888436553554e+04  ,7.315332951312e-07  
  5.902010801717e+04  ,7.323760405731e-07  
  5.915616341753e+04  ,7.332197570295e-07  
  5.929253245798e+04  ,7.340644455806e-07  
  5.942921586154e+04  ,7.349101073847e-07  
  5.956621435289e+04  ,7.357567435631e-07  
  5.970352865837e+04  ,7.366043552383e-07  
  5.984115950602e+04  ,7.374529435341e-07  
  5.997910762554e+04  ,7.383025095369e-07  
  6.011737374831e+04  ,7.391530544117e-07  
  6.025595860742e+04  ,7.400045792863e-07  
  6.039486293762e+04  ,7.408570852896e-07  
  6.053408747538e+04  ,7.417105735520e-07  
  6.067363295884e+04  ,7.425650452049e-07  
  6.081350012786e+04  ,7.434205014203e-07  
  6.095368972400e+04  ,7.442769432934e-07  
  6.109420249054e+04  ,7.451343719596e-07  
  6.123503917246e+04  ,7.459927885559e-07  
  6.137620051646e+04  ,7.468521942203e-07  
  6.151768727097e+04  ,7.477125901315e-07  
  6.165950018613e+04  ,7.485739773910e-07  
  6.180164001383e+04  ,7.494363571408e-07  
  6.194410750766e+04  ,7.502997305638e-07  
  6.208690342299e+04  ,7.511640987651e-07  
  6.223002851690e+04  ,7.520294628910e-07  
  6.237348354823e+04  ,7.528958241281e-07  
  6.251726927755e+04  ,7.537631836251e-07  
  6.266138646722e+04  ,7.546315424926e-07  
  6.280583588132e+04  ,7.555009018818e-07  
  6.295061828570e+04  ,7.563712629850e-07  
  6.309573444800e+04  ,7.572426269562e-07  
  6.324118513761e+04  ,7.581149949507e-07  
  6.338697112568e+04  ,7.589883681252e-07  
  6.353309318516e+04  ,7.598627476377e-07  
  6.367955209078e+04  ,7.607381346077e-07  
  6.382634861904e+04  ,7.616145301959e-07  
  6.397348354825e+04  ,7.624919356040e-07  
  6.412095765850e+04  ,7.633703519955e-07  
  6.426877173169e+04  ,7.642497805351e-07  
  6.441692655150e+04  ,7.651302223886e-07  
  6.456542290345e+04  ,7.660116787237e-07  
  6.471426157484e+04  ,7.668941507089e-07  
  6.486344335481e+04  ,7.677776395143e-07  
  6.501296903429e+04  ,7.686621463113e-07  
  6.516283940607e+04  ,7.695476723130e-07  
  6.531305526473e+04  ,7.704342186935e-07  
  6.546361740671e+04  ,7.713217865880e-07  
  6.561452663027e+04  ,7.722103771733e-07  
  6.576578373553e+04  ,7.730999916276e-07  
  6.591738952442e+04  ,7.739906311303e-07  
  6.606934480074e+04  ,7.748822968625e-07  
  6.622165037016e+04  ,7.757749900469e-07  
  6.637430704017e+04  ,7.766687118672e-07  
  6.652731562016e+04  ,7.775634634678e-07  
  6.668067692135e+04  ,7.784592460349e-07  
  6.683439175684e+04  ,7.793560607972e-07  
  6.698846094164e+04  ,7.802539089436e-07  
  6.714288529258e+04  ,7.811527916239e-07  
  6.729766562841e+04  ,7.820527100708e-07  
  6.745280276977e+04  ,7.829536654776e-07  
  6.760829753918e+04  ,7.838556590387e-07  
  6.776415076105e+04  ,7.847586919504e-07  
  6.792036326170e+04  ,7.856627653687e-07  
  6.807693586936e+04  ,7.865678805336e-07  
  6.823386941415e+04  ,7.874740386452e-07  
  6.839116472813e+04  ,7.883812409050e-07  
  6.854882264525e+04  ,7.892894885159e-07  
  6.870684400141e+04  ,7.901987826823e-07  
  6.886522963441e+04  ,7.911091246511e-07  
  6.902398038401e+04  ,7.920205155881e-07  
  6.918309709188e+04  ,7.929329567017e-07  
  6.934258060164e+04  ,7.938464492017e-07  
  6.950243175886e+04  ,7.947609942995e-07  
  6.966265141106e+04  ,7.956765932492e-07  
  6.982324040770e+04  ,7.965932472232e-07  
  6.998419960021e+04  ,7.975109574371e-07  
  7.014552984198e+04  ,7.984297251494e-07  
  7.030723198837e+04  ,7.993495515784e-07  
  7.046930689670e+04  ,8.002704379019e-07  
  7.063175542628e+04  ,8.011923853410e-07  
  7.079457843840e+04  ,8.021153951600e-07  
  7.095777679632e+04  ,8.030394685830e-07  
  7.112135136531e+04  ,8.039646068351e-07  
  7.128530301263e+04  ,8.048908111432e-07  
  7.144963260753e+04  ,8.058180827355e-07  
  7.161434102127e+04  ,8.067464228413e-07  
  7.177942912712e+04  ,8.076758326918e-07  
  7.194489780035e+04  ,8.086063135193e-07  
  7.211074791827e+04  ,8.095378665577e-07  
  7.227698036020e+04  ,8.104704930422e-07  
  7.244359600748e+04  ,8.114041942093e-07  
  7.261059574350e+04  ,8.123389712974e-07  
  7.277798045366e+04  ,8.132748255457e-07  
  7.294575102544e+04  ,8.142117581954e-07  
  7.311390834832e+04  ,8.151497704887e-07  
  7.328245331387e+04  ,8.160888636695e-07  
  7.345138681569e+04  ,8.170290389829e-07  
  7.362070974945e+04  ,8.179702977186e-07  
  7.379042301289e+04  ,8.189126411245e-07  
  7.396052750580e+04  ,8.198560704075e-07  
  7.413102413007e+04  ,8.208005868614e-07  
  7.430191378965e+04  ,8.217461917388e-07  
  7.447319739058e+04  ,8.226928862505e-07  
  7.464487584099e+04  ,8.236406716949e-07  
  7.481695005110e+04  ,8.245895493288e-07  
  7.498942093323e+04  ,8.255395203674e-07  
  7.516228940180e+04  ,8.264905861134e-07  
  7.533555637335e+04  ,8.274427478281e-07  
  7.550922276652e+04  ,8.283960067741e-07  
  7.568328950208e+04  ,8.293503642154e-07  
  7.585775750290e+04  ,8.303058214176e-07  
  7.603262769400e+04  ,8.312623796477e-07  
  7.620790100252e+04  ,8.322200401741e-07  
  7.638357835775e+04  ,8.331788043102e-07  
  7.655966069111e+04  ,8.341386732840e-07  
  7.673614893616e+04  ,8.350996483682e-07  
  7.691304402864e+04  ,8.360617308809e-07  
  7.709034690642e+04  ,8.370249220540e-07  
  7.726805850955e+04  ,8.379892231649e-07  
  7.744617978023e+04  ,8.389546355361e-07  
  7.762471166285e+04  ,8.399211604480e-07  
  7.780365510396e+04  ,8.408887991821e-07  
  7.798301105231e+04  ,8.418575529776e-07  
  7.816278045881e+04  ,8.428274231192e-07  
  7.834296427660e+04  ,8.437984109371e-07  
  7.852356346099e+04  ,8.447705177189e-07  
  7.870457896949e+04  ,8.457437447538e-07  
  7.888601176183e+04  ,8.467180933323e-07  
  7.906786279996e+04  ,8.476935647465e-07  
  7.925013304803e+04  ,8.486701602901e-07  
  7.943282347241e+04  ,8.496478812580e-07  
  7.961593504171e+04  ,8.506267289468e-07  
  7.979946872678e+04  ,8.516067046992e-07  
  7.998342550068e+04  ,8.525878098148e-07  
  8.016780633875e+04  ,8.535700455499e-07  
  8.035261221854e+04  ,8.545534132072e-07  
  8.053784411989e+04  ,8.555379140906e-07  
  8.072350302486e+04  ,8.565235495506e-07  
  8.090958991782e+04  ,8.575103208942e-07  
  8.109610578536e+04  ,8.584982293852e-07  
  8.128305161639e+04  ,8.594872763786e-07  
  8.147042840206e+04  ,8.604774631860e-07  
  8.165823713584e+04  ,8.614687910754e-07  
  8.184647881346e+04  ,8.624612614067e-07  
  8.203515443296e+04  ,8.634548754959e-07  
  8.222426499469e+04  ,8.644496346608e-07  
  8.241381150128e+04  ,8.654455402206e-07  
  8.260379495770e+04  ,8.664425934960e-07  
  8.279421637121e+04  ,8.674407958547e-07  
  8.298507675142e+04  ,8.684401485749e-07  
  8.317637711025e+04  ,8.694406529821e-07  
  8.336811846194e+04  ,8.704423104486e-07  
  8.356030182310e+04  ,8.714451222572e-07  
  8.375292821267e+04  ,8.724490897377e-07  
  8.394599865192e+04  ,8.734542142674e-07  
  8.413951416450e+04  ,8.744604971792e-07  
  8.433347577641e+04  ,8.754679398076e-07  
  8.452788451601e+04  ,8.764765434888e-07  
  8.472274141404e+04  ,8.774863095143e-07  
  8.491804750361e+04  ,8.784972392235e-07  
  8.511380382022e+04  ,8.795093340028e-07  
  8.531001140174e+04  ,8.805225951946e-07  
  8.550667128845e+04  ,8.815370241426e-07  
  8.570378452301e+04  ,8.825526221923e-07  
  8.590135215052e+04  ,8.835693907367e-07  
  8.609937521844e+04  ,8.845873311243e-07  
  8.629785477667e+04  ,8.856064446588e-07  
  8.649679187755e+04  ,8.866267326919e-07  
  8.669618757580e+04  ,8.876481965765e-07  
  8.689604292861e+04  ,8.886708377140e-07  
  8.709635899559e+04  ,8.896946574605e-07  
  8.729713683879e+04  ,8.907196571274e-07  
  8.749837752272e+04  ,8.917458381205e-07  
  8.770008211434e+04  ,8.927732018011e-07  
  8.790225168307e+04  ,8.938017495315e-07  
  8.810488730078e+04  ,8.948314826759e-07  
  8.830799004183e+04  ,8.958624026000e-07  
  8.851156098306e+04  ,8.968945106710e-07  
  8.871560120377e+04  ,8.979278082579e-07  
  8.892011178577e+04  ,8.989622967310e-07  
  8.912509381335e+04  ,8.999979774624e-07  
  8.933054837331e+04  ,9.010348518727e-07  
  8.953647655494e+04  ,9.020729212900e-07  
  8.974287945005e+04  ,9.031121870910e-07  
  8.994975815298e+04  ,9.041526507014e-07  
  9.015711376057e+04  ,9.051943135012e-07  
  9.036494737221e+04  ,9.062371768719e-07  
  9.057326008980e+04  ,9.072812421967e-07  
  9.078205301779e+04  ,9.083265108128e-07  
  9.099132726320e+04  ,9.093729841065e-07  
  9.120108393557e+04  ,9.104206635134e-07  
  9.141132414700e+04  ,9.114695504707e-07  
  9.162204901218e+04  ,9.125196463696e-07  
  9.183325964833e+04  ,9.135709525551e-07  
  9.204495717529e+04  ,9.146234704216e-07  
  9.225714271545e+04  ,9.156772013651e-07  
  9.246981739380e+04  ,9.167321467831e-07  
  9.268298233791e+04  ,9.177883081228e-07  
  9.289663867797e+04  ,9.188456867851e-07  
  9.311078754676e+04  ,9.199042841243e-07  
  9.332543007967e+04  ,9.209641015927e-07  
  9.354056741473e+04  ,9.220251405959e-07  
  9.375620069256e+04  ,9.230874025413e-07  
  9.397233105644e+04  ,9.241508888378e-07  
  9.418895965226e+04  ,9.252156008961e-07  
  9.440608762857e+04  ,9.262815401282e-07  
  9.462371613655e+04  ,9.273487079480e-07  
  9.484184633006e+04  ,9.284171058196e-07  
  9.506047936560e+04  ,9.294867351115e-07  
  9.527961640234e+04  ,9.305575972424e-07  
  9.549925860212e+04  ,9.316296936813e-07  
  9.571940712946e+04  ,9.327030258503e-07  
  9.594006315157e+04  ,9.337775951243e-07  
  9.616122783834e+04  ,9.348534029286e-07  
  9.638290236237e+04  ,9.359304507389e-07  
  9.660508789896e+04  ,9.370087399840e-07  
